Date,Tourney,Winner_name,Loser_name,Mrkt_Open_Time,W_MrkOp_odds,L_MrkOp_odds,Mrkt_Cls_Time,W_MrkCl_odds,L_MrkCl_odds,Curr_Mrkt_Time,W_Max_odds,Curr_Mrkt_Time,L_Max_odds
20150629,Wimbledon,Roger Federer,Gilles Simon,20150706 2010,1.14,8.2,20150708 1209,1.18,6.4,20150708 0939,1.18,20150706 2010,8.2
20150629,Wimbledon,Novak Djokovic,Richard Gasquet,20150708 1918,1.1,10.0,20150710 1159,1.08,13.5,20150708 1918,1.1,20150710 0314,14.0
20150629,Wimbledon,Roger Federer,Andy Murray,20150708 1544,2.6,1.62,20150710 1505,2.02,1.97,20150708 1544,2.6,20150708 1600,2.0
20150629,Wimbledon,Novak Djokovic,Roger Federer,20150710 1730,1.74,2.24,20150712 1306,1.94,2.06,20150712 1210,1.99,20150710 1731,2.3
20150621,Nottingham,Alexander Zverev,Mikhail Kukushkin,20150620 1833,1.95,2.06,20150621 1452,1.79,2.36,20150620 1833,1.95,20150621 1452,2.36
20150621,Nottingham,Simone Bolelli,Go Soeda,20150622 0346,1.38,3.6,20150622 1122,1.38,3.65,20150622 1118,1.4,20150622 0814,3.9
20150621,Nottingham,Aljaz Bedene,Diego Sebastian Schwartzman,20150620 1358,1.36,3.8,20150622 1023,1.31,4.2,20150620 1358,1.36,20150621 2224,4.4
20150621,Nottingham,Tim Smyczek,James Ward,20150621 0130,2.22,1.82,20150622 1441,2.16,1.85,20150622 0947,2.58,20150622 1441,1.85
20150621,Nottingham,Denis Istomin,Nicolas Almagro,20150621 0857,1.85,2.18,20150621 1343,1.83,2.2,20150621 1133,1.86,20150621 1339,2.24
20150621,Nottingham,Sergiy Stakhovsky,Steve Johnson,20150620 1010,2.24,1.81,20150621 1454,2.38,1.72,20150621 0855,2.4,20150621 0418,1.82
20150621,Nottingham,Malek Jaziri,Kyle Edmund,20150621 1949,2.0,2.0,20150622 1105,2.3,1.76,20150622 1059,2.4,20150621 1949,2.0
20150621,Nottingham,Alexandr Dolgopolov,Donald Young,20150621 0609,1.36,3.75,20150621 0609,1.36,3.75,20150621 0609,1.36,20150621 0609,3.75
20150621,Nottingham,Yen Hsun Lu,Ruben Bemelmans,20150622 0454,1.51,2.98,20150622 1435,1.56,2.76,20150622 1435,1.56,20150622 0944,3.35
20150621,Nottingham,Taylor Harry Fritz,Pablo Carreno Busta,20150620 0831,2.42,1.71,20150623 1011,2.46,1.68,20150623 0946,2.62,20150622 1543,1.8
20150621,Nottingham,Samuel Groth,Mischa Zverev,20150621 2131,1.94,2.06,20150622 1420,2.02,2.0,20150622 1258,2.04,20150622 0733,2.2
20150621,Nottingham,Marcel Granollers,Vasek Pospisil,20150620 2359,2.68,1.6,20150621 1642,3.2,1.45,20150621 1642,3.2,20150620 2359,1.6
20150621,Nottingham,Marcos Baghdatis,David Ferrer,20150622 1711,3.55,1.39,20150623 1113,3.85,1.34,20150623 0413,3.85,20150622 1711,1.39
20150621,Nottingham,Alexander Zverev,Thomaz Bellucci,20150621 2306,1.5,3.0,20150623 1136,1.66,2.42,20150623 1127,1.85,20150621 2306,3.0
20150621,Nottingham,Simone Bolelli,Martin Klizan,20150622 2055,2.04,1.96,20150623 1039,1.5,2.96,20150622 2055,2.04,20150623 0735,3.2
20150621,Nottingham,Adrian Mannarino,Aljaz Bedene,20150623 0617,1.44,3.25,20150623 1006,1.5,3.0,20150623 0942,1.5,20150623 0754,3.45
20150621,Nottingham,Leonardo Mayer,Hyeon Chung,20150622 0921,1.64,2.56,20150622 1540,1.66,2.5,20150622 1521,1.72,20150622 0921,2.56
20150621,Nottingham,Jiri Vesely,Tim Smyczek,20150623 1217,1.56,2.78,20150623 1235,1.53,2.9,20150623 1217,1.56,20150623 1235,2.9
20150621,Nottingham,Denis Istomin,Juan Monaco,20150622 0131,1.51,2.96,20150623 1332,1.45,3.2,20150622 0131,1.51,20150622 2124,3.5
20150621,Nottingham,Sergiy Stakhovsky,Viktor Troicki,20150622 0013,2.8,1.55,20150623 1253,2.74,1.58,20150623 1131,2.84,20150622 1948,1.68
20150621,Nottingham,Dominic Thiem,Malek Jaziri,20150622 2129,1.46,3.15,20150623 1327,1.38,3.55,20150622 2246,1.5,20150623 1315,3.6
20150621,Nottingham,Alexandr Dolgopolov,Pablo Andujar,20150622 0149,1.14,8.2,20150623 1417,1.14,7.6,20150622 1501,1.16,20150622 0149,8.2
20150621,Nottingham,Feliciano Lopez,Taylor Harry Fritz,20150623 1244,1.15,6.4,20150623 1425,1.12,9.6,20150623 1244,1.15,20150623 1332,10.0
20150621,Nottingham,Pablo Cuevas,Dudi Sela,20150622 2216,2.32,1.75,20150623 1028,2.62,1.6,20150623 1023,2.68,20150622 2216,1.75
20150621,Nottingham,Sam Querrey,Santiago Giraldo,20150623 0736,1.4,3.5,20150623 1151,1.37,3.75,20150623 0736,1.4,20150623 1151,3.75
20150621,Nottingham,Joao Sousa,Samuel Groth,20150623 1120,2.74,1.57,20150623 1645,3.25,1.41,20150623 1252,3.75,20150623 1120,1.57
20150621,Nottingham,Gilles Simon,Marcel Granollers,20150622 2304,1.35,3.8,20150623 1549,1.35,3.85,20150623 1204,1.37,20150623 1212,3.95
20150621,Nottingham,Marcos Baghdatis,Alexander Zverev,20150623 1749,1.54,2.86,20150624 1113,1.49,3.1,20150623 1749,1.54,20150624 0752,3.2
20150621,Nottingham,Simone Bolelli,Adrian Mannarino,20150623 2030,1.98,2.02,20150624 0959,1.8,2.22,20150623 2030,1.98,20150624 0759,2.28
20150621,Nottingham,Leonardo Mayer,Jiri Vesely,20150623 2200,1.76,2.3,20150624 1235,1.72,2.38,20150624 1144,1.81,20150624 0720,2.4
20150621,Nottingham,Denis Istomin,Sergiy Stakhovsky,20150623 2005,2.04,1.96,20150624 1109,2.04,1.95,20150624 0306,2.12,20150624 1054,1.97
20150621,Nottingham,Alexandr Dolgopolov,Dominic Thiem,20150623 2056,1.76,2.3,20150624 1433,1.69,2.44,20150623 2056,1.76,20150623 2232,2.6
20150621,Nottingham,Sam Querrey,Pablo Cuevas,20150623 1657,1.27,4.7,20150624 1239,1.28,4.3,20150624 0808,1.31,20150623 2300,5.0
20150621,Nottingham,Gilles Simon,Joao Sousa,20150623 2150,1.53,2.88,20150624 1436,1.58,2.72,20150624 1242,1.66,20150623 2237,3.0
20150621,Nottingham,Marcos Baghdatis,Simone Bolelli,20150624 1505,1.75,2.34,20150625 1112,1.79,2.26,20150625 1108,1.8,20150625 0332,2.68
20150621,Nottingham,Denis Istomin,Leonardo Mayer,20150624 1600,2.0,2.0,20150625 1237,1.88,2.14,20150624 1600,2.0,20150625 0955,2.4
20150621,Nottingham,Alexandr Dolgopolov,Yen Hsun Lu,20150624 1849,1.7,2.44,20150625 1743,1.58,2.7,20150624 1849,1.7,20150625 1734,2.74
20150621,Nottingham,Sam Querrey,Gilles Simon,20150624 1816,2.12,1.89,20150625 1526,2.26,1.78,20150625 0754,2.42,20150624 1816,1.89
20150621,Nottingham,Sam Querrey,Alexandr Dolgopolov,20150625 2111,2.0,2.0,20150626 1218,2.04,1.95,20150625 2158,2.18,20150626 1143,2.06
20150621,Nottingham,Denis Istomin,Sam Querrey,20150626 1701,2.52,1.66,20150627 1308,2.8,1.54,20150627 0653,3.1,20150626 1821,1.67
20150615,Halle,Roger Federer,Philipp Kohlschreiber,20150614 0805,1.2,6.0,20150615 1528,1.18,6.2,20150615 1146,1.21,20150614 2056,7.4
20150615,Halle,Ernests Gulbis,Sergiy Stakhovsky,20150614 1701,2.52,1.65,20150616 1105,2.46,1.69,20150616 0443,2.64,20150616 1009,1.71
20150615,Halle,Florian Mayer,Jan Lennard Struff,20150614 1845,1.96,2.04,20150615 1004,1.8,2.22,20150614 1948,2.08,20150615 0805,2.24
20150615,Halle,Steve Johnson,Bernard Tomic,20150614 2145,2.8,1.55,20150616 0959,3.15,1.46,20150615 2114,3.2,20150614 2145,1.55
20150615,Halle,Borna Coric,Donald Young,20150614 0855,2.28,1.79,20150615 1009,2.48,1.65,20150615 1005,2.52,20150614 0855,1.79
20150615,Halle,Alexander Zverev,Jarkko Nieminen,20150614 2104,2.42,1.7,20150615 1318,2.3,1.75,20150615 0619,2.46,20150615 1141,1.8
20150615,Halle,Ivo Karlovic,Santiago Giraldo,20150615 1901,1.38,3.6,20150616 1008,1.38,3.7,20150616 0856,1.4,20150616 0637,3.9
20150615,Halle,Tommy Robredo,Ricardas Berankis,20150616 0032,1.59,2.7,20150616 1531,1.64,2.56,20150616 1527,1.64,20150616 1253,2.78
20150615,Halle,Andreas Seppi,Tommy Haas,20150615 1709,2.3,1.77,20150616 1345,2.3,1.76,20150615 2316,2.52,20150615 1709,1.77
20150615,Halle,Mikhail Kukushkin,Jiri Vesely,20150615 0845,2.82,1.55,20150616 1130,2.72,1.57,20150616 0940,2.96,20150616 1101,1.63
20150615,Halle,Gael Monfils,Lukas Rosol,20150614 0012,1.42,3.4,20150616 1220,1.3,4.4,20150614 0012,1.42,20150616 1209,4.4
20150615,Halle,Jerzy Janowicz,Pablo Cuevas,20150615 2112,1.49,3.05,20150616 1404,1.42,3.4,20150616 0053,1.5,20150616 0748,3.45
20150615,Halle,Alejandro Falla,Lukas Lacko,20150614 1829,1.68,2.46,20150615 1404,1.56,2.74,20150614 1829,1.68,20150615 0849,2.96
20150615,Halle,Kei Nishikori,Dominic Thiem,20150614 1328,1.2,6.0,20150616 1010,1.13,8.4,20150614 1328,1.2,20150616 1007,8.8
20150615,Halle,Roger Federer,Ernests Gulbis,20150616 1755,1.18,6.4,20150617 1542,1.11,9.4,20150616 1755,1.18,20150617 1542,9.4
20150615,Halle,Florian Mayer,Steve Johnson,20150616 1849,2.84,1.54,20150617 1006,3.3,1.45,20150617 1006,3.3,20150616 1849,1.54
20150615,Halle,Tomas Berdych,Borna Coric,20150616 2006,1.15,7.6,20150617 1417,1.12,9.6,20150616 2012,1.16,20150617 1215,9.8
20150615,Halle,Ivo Karlovic,Alexander Zverev,20150616 1533,1.48,3.1,20150617 1130,1.46,3.2,20150616 1533,1.48,20150616 2202,3.5
20150615,Halle,Andreas Seppi,Tommy Robredo,20150616 1952,1.93,2.08,20150618 1358,1.77,2.28,20150616 1952,1.93,20150618 0721,2.42
20150615,Halle,Gael Monfils,Mikhail Kukushkin,20150616 2016,1.2,6.0,20150618 1627,1.26,4.9,20150618 1627,1.26,20150617 1122,6.6
20150615,Halle,Jerzy Janowicz,Alejandro Falla,20150616 1940,1.68,2.46,20150618 0955,1.63,2.58,20150616 1959,1.69,20150617 0707,2.68
20150615,Halle,Kei Nishikori,Dustin Brown,20150616 1853,1.21,5.7,20150618 1235,1.19,6.0,20150617 1638,1.24,20150618 1229,6.2
20150615,Halle,Roger Federer,Florian Mayer,20150617 1726,1.08,13.5,20150619 1538,1.07,14.5,20150617 1948,1.09,20150619 0424,14.5
20150615,Halle,Ivo Karlovic,Tomas Berdych,20150617 1718,3.75,1.35,20150619 1011,3.9,1.34,20150619 0956,3.95,20150617 1831,1.4
20150615,Halle,Andreas Seppi,Gael Monfils,20150618 2017,3.05,1.48,20150619 1706,3.2,1.45,20150619 0844,3.3,20150618 2017,1.48
20150615,Halle,Kei Nishikori,Jerzy Janowicz,20150618 1526,1.24,5.0,20150619 1240,1.19,6.4,20150618 1526,1.24,20150618 2203,6.6
20150615,Halle,Roger Federer,Ivo Karlovic,20150619 1917,1.17,6.8,20150620 1108,1.19,6.2,20150620 0747,1.23,20150619 1917,6.8
20150615,Halle,Roger Federer,Andreas Seppi,20150621 0740,1.12,9.2,20150621 1110,1.12,9.6,20150621 1057,1.13,20150621 1044,10.0
20150615,London,Andy Murray,Yen Hsun Lu,20150615 1239,1.07,15.0,20150616 1556,1.05,18.0,20150615 2022,1.08,20150616 1550,18.0
20150615,London,Fernando Verdasco,Roberto Bautista Agut,20150614 2218,2.12,1.89,20150615 1143,2.12,1.88,20150615 0856,2.18,20150615 1101,2.04
20150615,London,Gilles Muller,Mikhail Youzhny,20150614 0538,1.53,2.88,20150616 1108,1.46,3.2,20150614 0538,1.53,20150616 0326,3.5
20150615,London,Grigor Dimitrov,Sam Querrey,20150614 0129,1.41,3.45,20150615 1841,1.37,3.7,20150615 1639,1.43,20150615 0849,4.2
20150615,London,Marin Cilic,Adrian Mannarino,20150614 1714,1.38,3.6,20150616 1729,1.36,3.8,20150616 1326,1.39,20150616 1725,4.0
20150615,London,Viktor Troicki,Paul Henri Mathieu,20150615 0735,1.5,3.0,20150616 1206,1.39,3.45,20150615 0735,1.5,20150616 1205,3.55
20150615,London,John Isner,Jared Donaldson,20150616 0544,1.2,6.0,20150616 1137,1.24,5.0,20150616 1027,1.26,20150616 0551,6.2
20150615,London,Feliciano Lopez,Joao Sousa,20150614 0201,1.43,3.35,20150616 1632,1.36,3.8,20150614 0201,1.43,20150616 1138,4.4
20150615,London,Gilles Simon,David Goffin,20150614 0815,1.78,2.3,20150616 1340,1.86,2.16,20150616 1210,1.89,20150614 2114,2.56
20150615,London,Thanasi Kokkinakis,Jeremy Chardy,20150614 1716,2.8,1.55,20150616 1414,2.58,1.64,20150615 1349,3.0,20150616 1243,1.68
20150615,London,Richard Gasquet,Simone Bolelli,20150615 0408,1.4,3.5,20150615 1311,1.42,3.35,20150615 0614,1.42,20150615 0811,4.1
20150615,London,Milos Raonic,James Ward,20150614 2133,1.23,5.3,20150615 1641,1.14,7.6,20150614 2133,1.23,20150615 1631,7.8
20150615,London,Alexandr Dolgopolov,Rafael Nadal,20150614 1431,4.7,1.27,20150616 1329,5.3,1.23,20150616 1217,5.7,20150614 1431,1.27
20150615,London,Kevin Anderson,Lleyton Hewitt,20150614 2321,1.42,3.35,20150615 1358,1.24,5.1,20150615 0231,1.43,20150615 1358,5.1
20150615,London,Stanislas Wawrinka,Nick Kyrgios,20150614 0852,1.7,2.42,20150616 1132,1.64,2.52,20150616 0825,1.76,20150615 2248,2.66
20150615,London,Andy Murray,Fernando Verdasco,20150616 1838,1.12,9.0,20150618 1306,1.1,11.0,20150616 1838,1.12,20150618 1300,12.0
20150615,London,Gilles Muller,Grigor Dimitrov,20150616 1925,3.6,1.37,20150618 1138,3.55,1.39,20150617 1239,3.75,20150617 2330,1.42
20150615,London,Viktor Troicki,Marin Cilic,20150616 2027,2.0,2.0,20150618 1739,2.74,1.57,20150617 1728,2.9,20150616 2027,2.0
20150615,London,John Isner,Feliciano Lopez,20150616 1851,1.66,2.5,20150618 1504,1.99,2.02,20150618 0906,2.34,20150616 1851,2.5
20150615,London,Gilles Simon,Thanasi Kokkinakis,20150616 1957,1.54,2.84,20150617 1132,1.58,2.68,20150617 0032,1.6,20150616 2011,2.88
20150615,London,Milos Raonic,Richard Gasquet,20150615 2346,1.5,2.96,20150617 1525,1.93,2.06,20150617 1120,1.96,20150615 2346,2.96
20150615,London,Kevin Anderson,Stanislas Wawrinka,20150616 1715,3.15,1.46,20150617 1318,3.4,1.41,20150617 0647,3.85,20150616 1715,1.46
20150615,London,Andy Murray,Gilles Muller,20150618 1655,1.17,6.8,20150619 1550,1.14,8.2,20150618 1655,1.17,20150618 2209,9.8
20150615,London,Viktor Troicki,John Isner,20150618 2029,1.9,2.1,20150619 1811,2.28,1.76,20150619 0555,2.52,20150618 2029,2.1
20150615,London,Gilles Simon,Milos Raonic,20150617 1926,3.5,1.44,20150619 1322,3.65,1.38,20150619 0649,4.1,20150617 1926,1.44
20150615,London,Andy Murray,Viktor Troicki,20150619 1947,1.23,5.3,20150620 1543,1.17,7.0,20150619 1947,1.23,20150620 1515,8.2
20150615,London,Kevin Anderson,Gilles Simon,20150619 1843,1.7,2.42,20150620 1222,1.75,2.32,20150619 1927,1.78,20150619 2023,2.5
20150615,London,Andy Murray,Kevin Anderson,20150621 1126,1.3,4.3,20150621 1340,1.22,5.6,20150621 1126,1.3,20150621 1336,5.7
20150608,s-Hertogenbosch,Tatsuma Ito,Ricardas Berankis,20150608 2030,1.76,2.32,20150609 1455,1.89,2.14,20150609 1449,1.95,20150609 1148,2.38
20150608,s-Hertogenbosch,Robin Haase,Blaz Kavcic,20150608 0355,1.33,4.0,20150608 1100,1.24,5.1,20150608 0355,1.33,20150608 1057,5.4
20150608,s-Hertogenbosch,Nicolas Mahut,Lleyton Hewitt,20150608 2155,1.7,2.44,20150609 1358,1.73,2.36,20150609 1338,1.75,20150609 0657,2.58
20150608,s-Hertogenbosch,Marco Chiudinelli,Benoit Paire,20150608 1810,2.38,1.73,20150609 1048,3.3,1.44,20150609 1038,3.35,20150608 1810,1.73
20150608,s-Hertogenbosch,Adrian Mannarino,Yen Hsun Lu,20150607 0928,1.62,2.62,20150609 1133,1.61,2.6,20150608 1002,1.71,20150609 0729,2.76
20150608,s-Hertogenbosch,Vasek Pospisil,Marinko Matosevic,20150607 1818,1.74,2.34,20150608 1438,1.72,2.32,20150608 1116,1.81,20150608 0615,2.42
20150608,s-Hertogenbosch,Gilles Muller,Marsel Ilhan,20150607 0636,1.4,3.5,20150608 1034,1.27,4.5,20150607 0636,1.4,20150608 0834,4.5
20150608,s-Hertogenbosch,Marius Copil,Jarkko Nieminen,20150607 2300,2.62,1.61,20150608 1451,2.58,1.64,20150608 1150,3.0,20150608 1344,1.67
20150608,s-Hertogenbosch,Joao Sousa,Denis Istomin,20150607 1919,2.12,1.89,20150609 0909,2.04,1.95,20150609 0023,2.22,20150609 0759,2.04
20150608,s-Hertogenbosch,Illya Marchenko,Mikhail Youzhny,20150609 0057,2.1,1.9,20150609 1225,2.24,1.8,20150609 1053,2.42,20150609 0625,1.92
20150608,s-Hertogenbosch,Jurgen Melzer,Kenny De Schepper,20150609 0544,1.87,2.14,20150609 1336,2.04,1.91,20150609 1327,2.16,20150609 0831,2.22
20150608,s-Hertogenbosch,Ivo Karlovic,Tatsuma Ito,20150610 0549,1.38,3.55,20150610 1334,1.35,3.85,20150610 0711,1.41,20150610 1308,3.9
20150608,s-Hertogenbosch,Robin Haase,Fernando Verdasco,20150609 2031,2.96,1.51,20150610 1056,2.52,1.66,20150609 2031,2.96,20150610 1055,1.67
20150608,s-Hertogenbosch,Nicolas Mahut,Roberto Bautista Agut,20150609 2302,2.42,1.7,20150611 0908,2.5,1.66,20150611 0907,2.6,20150611 0407,1.83
20150608,s-Hertogenbosch,Adrian Mannarino,Marco Chiudinelli,20150610 0205,1.35,3.85,20150611 0912,1.25,5.0,20150610 0205,1.35,20150611 0900,5.6
20150608,s-Hertogenbosch,Gilles Muller,Vasek Pospisil,20150609 0730,1.74,2.36,20150610 1511,1.61,2.62,20150609 0730,1.74,20150610 0554,2.7
20150608,s-Hertogenbosch,Illya Marchenko,Joao Sousa,20150609 2020,2.76,1.57,20150611 1217,2.94,1.52,20150611 0834,3.25,20150609 2020,1.57
20150608,s-Hertogenbosch,David Goffin,Jurgen Melzer,20150609 2107,1.58,2.72,20150611 1232,1.62,2.6,20150611 1109,1.72,20150609 2107,2.72
20150608,s-Hertogenbosch,Robin Haase,Ivo Karlovic,20150611 1933,2.78,1.56,20150612 1048,2.62,1.61,20150612 0402,2.84,20150612 1034,1.62
20150608,s-Hertogenbosch,Nicolas Mahut,Adrian Mannarino,20150611 1619,1.75,2.32,20150612 1145,1.66,2.5,20150611 1619,1.75,20150612 0522,2.8
20150608,s-Hertogenbosch,Gilles Muller,Marius Copil,20150610 1830,1.12,9.4,20150612 1610,1.34,3.95,20150610 1903,1.6,20150610 1830,9.4
20150608,s-Hertogenbosch,David Goffin,Illya Marchenko,20150611 1822,1.28,4.5,20150612 1441,1.36,3.75,20150612 1404,1.37,20150611 1822,4.5
20150608,s-Hertogenbosch,Nicolas Mahut,Robin Haase,20150612 1647,1.4,2.58,20150613 1216,1.47,3.15,20150612 1650,1.58,20150613 1001,3.4
20150608,s-Hertogenbosch,David Goffin,Gilles Muller,20150612 2039,2.16,1.85,20150613 1619,2.2,1.8,20150613 1130,2.26,20150612 2244,1.86
20150608,s-Hertogenbosch,Nicolas Mahut,David Goffin,20150613 1912,1.75,2.22,20150614 1235,2.18,1.83,20150614 1158,2.22,20150613 1912,2.22
20150608,Stuttgart,Tommy Haas,Mikhail Kukushkin,20150607 2302,1.86,2.14,20150609 1315,1.8,2.26,20150607 2302,1.86,20150609 1300,2.42
20150608,Stuttgart,Bernard Tomic,Jan Lennard Struff,20150607 2313,1.37,3.7,20150609 0845,1.29,4.3,20150607 2313,1.37,20150609 0836,4.3
20150608,Stuttgart,Jerzy Janowicz,Dustin Brown,20150608 2224,1.64,2.52,20150609 1455,1.99,2.02,20150609 0844,2.3,20150608 2224,2.7
20150608,Stuttgart,Philipp Kohlschreiber,Alexandr Dolgopolov,20150607 2142,1.55,2.8,20150608 1618,1.6,2.68,20150608 1618,1.6,20150608 1503,3.35
20150608,Stuttgart,Viktor Troicki,Borna Coric,20150607 1717,1.63,2.58,20150609 0908,1.54,2.8,20150607 1717,1.63,20150608 1303,2.88
20150608,Stuttgart,Alexander Zverev,Mate Pavic,20150609 0417,1.7,2.42,20150609 1108,1.67,2.42,20150609 0912,1.78,20150609 0417,2.42
20150608,Stuttgart,Samuel Groth,Sergiy Stakhovsky,20150607 1849,2.22,1.81,20150609 1208,2.24,1.81,20150608 1938,2.34,20150609 1159,1.89
20150608,Stuttgart,Mischa Zverev,Dominic Thiem,20150609 0032,2.44,1.69,20150609 1014,2.06,1.9,20150609 0115,2.52,20150609 1014,1.9
20150608,Stuttgart,Andreas Seppi,Benjamin Becker,20150607 1716,2.14,1.88,20150609 1158,2.38,1.73,20150609 1152,2.4,20150608 0958,1.93
20150608,Stuttgart,Matthias Bachinger,Peter Gojowczyk,20150608 2227,1.76,2.3,20150609 1413,2.1,1.91,20150609 0900,2.48,20150608 2227,2.3
20150608,Stuttgart,Rafael Nadal,Marcos Baghdatis,20150609 1627,1.28,4.5,20150611 1337,1.24,5.2,20150610 1011,1.31,20150611 1337,5.2
20150608,Stuttgart,Bernard Tomic,Tommy Haas,20150609 2027,1.81,2.24,20150611 1201,1.48,3.0,20150609 2028,1.82,20150610 2323,3.0
20150608,Stuttgart,Philipp Kohlschreiber,Jerzy Janowicz,20150609 1745,1.5,3.0,20150610 1543,1.31,4.2,20150609 1745,1.5,20150610 0640,4.5
20150608,Stuttgart,Viktor Troicki,Alexander Zverev,20150609 2138,1.36,3.75,20150610 0829,1.37,3.7,20150609 2331,1.37,20150610 0632,4.4
20150608,Stuttgart,Samuel Groth,Feliciano Lopez,20150609 2000,3.3,1.44,20150610 1314,2.8,1.54,20150609 2002,3.4,20150610 1306,1.54
20150608,Stuttgart,Mischa Zverev,Andreas Seppi,20150609 1955,2.9,1.53,20150611 1007,2.84,1.54,20150611 0919,2.94,20150611 0850,1.58
20150608,Stuttgart,Marin Cilic,Matthias Bachinger,20150609 2335,1.24,5.1,20150611 1642,1.22,5.6,20150610 1137,1.25,20150611 0723,6.0
20150608,Stuttgart,Rafael Nadal,Bernard Tomic,20150611 1730,1.41,3.4,20150612 1226,1.67,2.48,20150611 2022,1.79,20150611 1743,3.55
20150608,Stuttgart,Gael Monfils,Philipp Kohlschreiber,20150610 1840,2.0,2.0,20150612 1007,2.4,1.72,20150610 2130,2.56,20150610 1840,2.0
20150608,Stuttgart,Viktor Troicki,Samuel Groth,20150610 1901,1.9,2.1,20150612 1630,1.8,2.2,20150611 1503,2.0,20150612 0841,2.3
20150608,Stuttgart,Marin Cilic,Mischa Zverev,20150611 1947,1.35,3.9,20150612 1504,1.24,5.1,20150611 1947,1.35,20150612 1426,5.3
20150608,Stuttgart,Rafael Nadal,Gael Monfils,20150612 1820,1.72,2.4,20150613 1135,1.48,3.15,20150612 1820,1.72,20150613 1100,3.25
20150608,Stuttgart,Viktor Troicki,Marin Cilic,20150616 2027,2.0,2.0,20150618 1739,2.74,1.57,20150617 1728,2.9,20150616 2027,2.0
20150608,Stuttgart,Rafael Nadal,Viktor Troicki,20150613 2042,1.26,4.8,20150614 1228,1.24,5.2,20150613 2042,1.26,20150614 1213,5.9
20150524,Roland Garros,Novak Djokovic,Jarkko Nieminen,20150525 2101,1.02,95.0,20150526 0752,1.02,85.0,20150525 2101,1.02,20150525 2101,95.0
20150524,Roland Garros,Gilles Muller,Paolo Lorenzi,20150523 1021,1.71,2.26,20150526 1550,2.0,2.0,20150526 1550,2.0,20150525 1841,2.36
20150524,Roland Garros,Thanasi Kokkinakis,Nikoloz Basilashvili,20150523 1506,1.27,4.5,20150525 1216,1.27,4.7,20150524 0937,1.31,20150523 2336,5.1
20150524,Roland Garros,Bernard Tomic,Luca Vanni,20150523 0057,1.76,2.32,20150525 1058,1.68,2.46,20150525 0909,1.77,20150524 0855,2.5
20150524,Roland Garros,Richard Gasquet,Germain Gigounon,20150524 2241,1.05,21.0,20150526 1156,1.04,34.0,20150524 2241,1.05,20150526 1156,34.0
20150524,Roland Garros,Carlos Berlocq,Illya Marchenko,20150523 2337,1.39,3.55,20150526 1153,1.34,3.9,20150524 0650,1.4,20150526 0943,3.9
20150524,Roland Garros,Kevin Anderson,Tim Smyczek,20150523 0713,1.12,8.6,20150526 0922,1.08,13.5,20150523 0713,1.12,20150526 0725,13.5
20150524,Roland Garros,Jack Sock,Grigor Dimitrov,20150522 1911,4.0,1.33,20150526 1455,5.0,1.25,20150526 1436,5.2,20150523 1520,1.36
20150524,Roland Garros,Borna Coric,Sam Querrey,20150523 1518,2.16,1.86,20150525 1325,2.16,1.86,20150524 2111,2.2,20150525 0310,2.02
20150524,Roland Garros,Tommy Robredo,Andrey Golubev,20150523 0851,1.34,4.0,20150525 1126,1.24,5.2,20150523 0851,1.34,20150525 1126,5.2
20150524,Roland Garros,Jurgen Melzer,Adrian Mannarino,20150522 1603,2.38,1.73,20150525 1535,3.0,1.49,20150525 1535,3.0,20150522 1603,1.73
20150524,Roland Garros,Andrey Kuznetsov,Malek Jaziri,20150523 1151,1.39,3.55,20150525 1538,1.33,3.9,20150523 1151,1.39,20150525 1512,4.3
20150524,Roland Garros,Nicolas Almagro,Alexandr Dolgopolov,20150522 1418,1.69,2.46,20150526 1220,1.71,2.42,20150526 1220,1.71,20150526 0139,2.8
20150524,Roland Garros,Andy Murray,Facundo Arguello,20150525 0903,1.02,55.0,20150525 1551,1.01,85.0,20150525 0903,1.02,20150525 1543,90.0
20150524,Roland Garros,Joao Sousa,Vasek Pospisil,20150523 1623,1.4,3.5,20150526 0839,1.24,5.1,20150523 1623,1.4,20150526 0805,5.2
20150524,Roland Garros,Kyle Edmund,Stephane Robert,20150524 1918,1.54,2.82,20150525 1535,1.55,2.8,20150525 0440,1.61,20150524 2028,2.96
20150524,Roland Garros,Nick Kyrgios,Denis Istomin,20150523 1545,1.38,3.6,20150525 1327,1.32,4.2,20150523 1545,1.38,20150525 1224,5.7
20150524,Roland Garros,David Goffin,Filip Krajinovic,20150523 1540,1.19,6.2,20150525 0931,1.12,9.2,20150523 1540,1.19,20150525 0931,9.2
20150524,Roland Garros,Santiago Giraldo,Donald Young,20150524 0640,1.33,4.1,20150525 1159,1.33,4.0,20150524 0640,1.33,20150525 0839,4.5
20150524,Roland Garros,Jeremy Chardy,Michael Berrer,20150523 0057,1.29,4.5,20150526 1053,1.2,6.0,20150523 0057,1.29,20150526 1008,6.4
20150524,Roland Garros,John Isner,Andreas Seppi,20150523 0633,1.39,3.6,20150526 1227,1.3,4.3,20150523 1618,1.44,20150526 1208,5.0
20150524,Roland Garros,Marin Cilic,Robin Haase,20150524 0553,1.34,3.9,20150526 0851,1.33,3.95,20150525 0949,1.4,20150526 0841,4.0
20150524,Roland Garros,Andrea Arnaboldi,James Duckworth,20150523 0824,2.2,1.82,20150526 1057,2.66,1.6,20150526 0949,2.7,20150523 0824,1.82
